SampleType,SampleRate,StartTime,Data
HEART_RATE,1.0,2025-08-10T02:28:07.000Z,52;57;55;62;56;59;53;54;57;62
HEART_RATE,1.0,2025-08-10T02:28:17.000Z,55;54;59;56;63;59;64;63;53;61
HEART_RATE,1.0,2025-08-10T02:28:27.000Z,56;57;56;56;60;58;54;59;58;59
HEART_RATE,1.0,2025-08-10T02:28:37.000Z,56;59;60;53;58;58;56;60;59;53
HEART_RATE,1.0,2025-08-10T02:28:47.000Z,56;61;57;57;58;56;56;59;56;58
HEART_RATE,1.0,2025-08-10T02:28:57.000Z,56;59;59;53;58;59;64;52;56;64
HEART_RATE,1.0,2025-08-10T02:29:07.000Z,55;64;61;60;62;58;52;58;59;61
HEART_RATE,1.0,2025-08-10T02:29:17.000Z,59;53;54;63;57;57;52;63;52;51
HEART_RATE,1.0,2025-08-10T02:29:27.000Z,53;64;54;53;59;64;57;60;60;58
HEART_RATE,1.0,2025-08-10T02:29:37.000Z,58;58;56;58;55;54;60;55;57;59
HEART_RATE,1.0,2025-08-10T02:29:47.000Z,65;55;51;56;53;60;56;56;61;61
HEART_RATE,1.0,2025-08-10T02:29:57.000Z,55;57;57;57;58;60;54;53;57;57
HEART_RATE,1.0,2025-08-10T02:30:07.000Z,57;57;59;59;63;56;56;51;58;55
HEART_RATE,1.0,2025-08-10T02:30:17.000Z,59;52;55;60;61;56;60;57;56;54
HEART_RATE,1.0,2025-08-10T02:30:27.000Z,61;57;62;56;53;60;58;56;55;61
HEART_RATE,1.0,2025-08-10T02:30:37.000Z,56;61;60;56;58;65;58;60;58;51
HEART_RATE,1.0,2025-08-10T02:30:47.000Z,58;56;64;63;57;59;56;53;56;52
HEART_RATE,1.0,2025-08-10T02:30:57.000Z,57;54;61;55;63;53;63;64;62;57
HEART_RATE,1.0,2025-08-10T02:31:07.000Z,60;55;57;65;57;54;55;51;64;60
HEART_RATE,1.0,2025-08-10T02:31:17.000Z,56;54;57;57;52;64;61;53;57;57
HEART_RATE,1.0,2025-08-10T02:31:27.000Z,54;53;55;58;58;56;64;55;57;56
HEART_RATE,1.0,2025-08-10T02:31:37.000Z,57;52;59;59;51;55;58;55;64;59
HEART_RATE,1.0,2025-08-10T02:31:47.000Z,62;58;61;58;57;54;56;60;59;60
HEART_RATE,1.0,2025-08-10T02:31:57.000Z,57;55;57;54;60;55;62;51;57;58
HEART_RATE,1.0,2025-08-10T02:32:07.000Z,55;64;53;60;55;57;61;56;54;55
HEART_RATE,1.0,2025-08-10T02:32:17.000Z,55;57;58;62;51;60;58;54;61;61
HEART_RATE,1.0,2025-08-10T02:32:27.000Z,60;56;57;53;62;55;61;52;61;59
HEART_RATE,1.0,2025-08-10T02:32:37.000Z,57;57;56;61;53;54;53;57;55;55
HEART_RATE,1.0,2025-08-10T02:32:47.000Z,61;62;61;56;51;55;57;58;63;52
HEART_RATE,1.0,2025-08-10T02:32:57.000Z,65;56;52;58;54;58;59;53;61;60
HEART_RATE,1.0,2025-08-10T02:33:07.000Z,56;64;58;59;56;56;59;59;56;54
HEART_RATE,1.0,2025-08-10T02:33:17.000Z,60;55;63;53;59;60;56;56;60;57
HEART_RATE,1.0,2025-08-10T02:33:27.000Z,59;54;51;59;57;59;54;59;59;56
HEART_RATE,1.0,2025-08-10T02:33:37.000Z,59;59;58;60;61;55;51;57;56;64
HEART_RATE,1.0,2025-08-10T02:33:47.000Z,56;62;56;61;56;56;57;57;55;57
HEART_RATE,1.0,2025-08-10T02:33:57.000Z,56;57;57;61;51;56;59;59;60;63
HEART_RATE,1.0,2025-08-10T02:34:07.000Z,55;50;56;55;55;61;63;56;53;61
HEART_RATE,1.0,2025-08-10T02:34:17.000Z,58;57;55;53;49;62;54;55;54;51
HEART_RATE,1.0,2025-08-10T02:34:27.000Z,59;55;55;57;50;57;65;52;59;54
HEART_RATE,1.0,2025-08-10T02:34:37.000Z,54;59;65;57;62;57;55;58;62;60
HEART_RATE,1.0,2025-08-10T02:34:47.000Z,58;55;53;57;58;61;58;54;58;55
HEART_RATE,1.0,2025-08-10T02:34:57.000Z,59;59;52;56;59;54;56;55;58;51
HEART_RATE,1.0,2025-08-10T02:35:07.000Z,59;55;59;58;60;55;64;56;50;57
HEART_RATE,1.0,2025-08-10T02:35:17.000Z,70;55;56;57;58;60;57;57;54;58
HEART_RATE,1.0,2025-08-10T02:35:27.000Z,53;60;56;59;51;61;52;56;57;60
HEART_RATE,1.0,2025-08-10T02:35:37.000Z,63;62;57;58;55;60;59;58;57;63
HEART_RATE,1.0,2025-08-10T02:35:47.000Z,54;55;57;61;57;58;56;61;53;56
HEART_RATE,1.0,2025-08-10T02:35:57.000Z,61;59;57;60;59;53;56;60;53;61
HEART_RATE,1.0,2025-08-10T02:36:07.000Z,61;56;50;55;57;59;59;55;62;63
HEART_RATE,1.0,2025-08-10T02:36:17.000Z,58;53;59;60;58;59;58;57;58;58
HEART_RATE,1.0,2025-08-10T02:36:27.000Z,59;61;54;58;59;55;58;59;57;59
HEART_RATE,1.0,2025-08-10T02:36:37.000Z,58;57;56;60;67;62;60;56;56;63
HEART_RATE,1.0,2025-08-10T02:36:47.000Z,52;57;66;59;61;63;57;58;51;56
HEART_RATE,1.0,2025-08-10T02:36:57.000Z,60;63;60;61;58;51;56;57;61;59
HEART_RATE,1.0,2025-08-10T02:37:07.000Z,61;58;56;63;54;60;58;63;60;58
HEART_RATE,1.0,2025-08-10T02:37:17.000Z,61;61;57;64;57;60;56;57;61;55
HEART_RATE,1.0,2025-08-10T02:37:27.000Z,53;59;54;55;58;55;51;59;60;56
HEART_RATE,1.0,2025-08-10T02:37:37.000Z,52;59;56;63;61;54;63;53;51;54
HEART_RATE,1.0,2025-08-10T02:37:47.000Z,58;57;61;59;52;53;62;66;56;54
HEART_RATE,1.0,2025-08-10T02:37:57.000Z,59;53;54;61;57;58;59;59;57;57
HEART_RATE,1.0,2025-08-10T02:38:07.000Z,57;52;58;58;61;59;53;59;61;56
HEART_RATE,1.0,2025-08-10T02:38:17.000Z,61;57;55;54;62;56;58;55;58;59
HEART_RATE,1.0,2025-08-10T02:38:27.000Z,53;52;55;62;60;60;54;53;55;62
HEART_RATE,1.0,2025-08-10T02:38:37.000Z,55;53;58;59;60;56;58;58;56;57
HEART_RATE,1.0,2025-08-10T02:38:47.000Z,57;56;55;61;56;56;55;62;56;58
HEART_RATE,1.0,2025-08-10T02:38:57.000Z,57;57;52;61;58;58;56;55;60;59
HEART_RATE,1.0,2025-08-10T02:39:07.000Z,57;64;52;57;58;61;58;58;60;60
HEART_RATE,1.0,2025-08-10T02:39:17.000Z,60;57;61;50;52;61;55;54;58;57
HEART_RATE,1.0,2025-08-10T02:39:27.000Z,59;55;62;57;60;59;59;58;63;57
HEART_RATE,1.0,2025-08-10T02:39:37.000Z,56;56;56;57;60;60;54;53;58;59
HEART_RATE,1.0,2025-08-10T02:39:47.000Z,57;59;52;62;55;57;59;58;57;61
HEART_RATE,1.0,2025-08-10T02:39:57.000Z,59;61;56;59;56;55;56;58;57;55
HEART_RATE,1.0,2025-08-10T02:40:07.000Z,59;53;56;60;58;59;52;54;63;52
HEART_RATE,1.0,2025-08-10T02:40:17.000Z,56;59;56;57;60;60;53;58;60;63
HEART_RATE,1.0,2025-08-10T02:40:27.000Z,58;60;58;60;58;54;54;58;58;59
HEART_RATE,1.0,2025-08-10T02:40:37.000Z,62;64;55;54;59;54;54;56;62;55
HEART_RATE,1.0,2025-08-10T02:40:47.000Z,58;56;52;51;55;57;58;54;59;57
HEART_RATE,1.0,2025-08-10T02:40:57.000Z,59;66;58;59;56;60;62;63;62;62
HEART_RATE,1.0,2025-08-10T02:41:07.000Z,55;57;57;59;60;60;55;57;51;57
HEART_RATE,1.0,2025-08-10T02:41:17.000Z,47;59;52;55;58;52;57;60;59;59
HEART_RATE,1.0,2025-08-10T02:41:27.000Z,60;56;57;56;63;63;53;61;53;57
HEART_RATE,1.0,2025-08-10T02:41:37.000Z,59;58;56;58;61;50;58;57;50;55
HEART_RATE,1.0,2025-08-10T02:41:47.000Z,61;57;57;59;56;54;54;55;54;69
HEART_RATE,1.0,2025-08-10T02:41:57.000Z,56;62;62;57;59;59;62;59;56;59
HEART_RATE,1.0,2025-08-10T02:42:07.000Z,57;59;55;58;56;58;56;63;62;58
HEART_RATE,1.0,2025-08-10T02:42:17.000Z,54;56;54;60;59;57;56;58;60;55
HEART_RATE,1.0,2025-08-10T02:42:27.000Z,54;56;59;58;57;60;66;52;57;57
HEART_RATE,1.0,2025-08-10T02:42:37.000Z,57;59;61;55;55;60;57;63;51;63
HEART_RATE,1.0,2025-08-10T02:42:47.000Z,64;59;63;53;54;62;56;64;53;54
HEART_RATE,1.0,2025-08-10T02:42:57.000Z,57;57;55;56;56;53;64;54;53;58
HEART_RATE,1.0,2025-08-10T02:43:07.000Z,58;60;57;61;59;55;57;55;61;53
HEART_RATE,1.0,2025-08-10T02:43:17.000Z,60;59;57;62;56;59;52;60;60;62
HEART_RATE,1.0,2025-08-10T02:43:27.000Z,57;63;57;51;61;59;55;56;57;57
HEART_RATE,1.0,2025-08-10T02:43:37.000Z,56;60;55;54;53;59;55;61;55;55
HEART_RATE,1.0,2025-08-10T02:43:47.000Z,63;56;55;57;52;58;58;60;50;52
HEART_RATE,1.0,2025-08-10T02:43:57.000Z,57;60;60;53;61;62;61;58;56;60
HEART_RATE,1.0,2025-08-10T02:44:07.000Z,57;59;58;56;54;58;59;57;57;57
HEART_RATE,1.0,2025-08-10T02:44:17.000Z,64;59;56;60;55;54;55;59;58;56
HEART_RATE,1.0,2025-08-10T02:44:27.000Z,57;59;59;53;58;59;55;56;58;58
HEART_RATE,1.0,2025-08-10T02:44:37.000Z,58;61;58;61;53;61;58;61;59;55
HEART_RATE,1.0,2025-08-10T02:44:47.000Z,57;60;63;61;63;55;61;55;63;59
HEART_RATE,1.0,2025-08-10T02:44:57.000Z,65;56;58;62;55;57;59;59;57;59
HEART_RATE,1.0,2025-08-10T02:45:07.000Z,54;56;57;58;54;59;57;56;53;63
HEART_RATE,1.0,2025-08-10T02:45:17.000Z,56;57;61;54;58;55;56;53;59;66
HEART_RATE,1.0,2025-08-10T02:45:27.000Z,58;58;59;64;58;56;53;56;56;55
HEART_RATE,1.0,2025-08-10T02:45:37.000Z,58;53;57;55;57;53;56;56;59;56
HEART_RATE,1.0,2025-08-10T02:45:47.000Z,56;59;56;54;54;57;62;60;55;56
HEART_RATE,1.0,2025-08-10T02:45:57.000Z,54;53;50;59;61;60;57;58;56;55
HEART_RATE,1.0,2025-08-10T02:46:07.000Z,58;60;61;53;56;62;57;53;59;56
HEART_RATE,1.0,2025-08-10T02:46:17.000Z,52;61;65;57;58;59;56;59;54;60
HEART_RATE,1.0,2025-08-10T02:46:27.000Z,57;57;52;59;58;63;61;56;56;58
HEART_RATE,1.0,2025-08-10T02:46:37.000Z,57;56;64;54;62;63;59;61;57;60
HEART_RATE,1.0,2025-08-10T02:46:47.000Z,60;60;54;52;55;56;55;57;61;64
HEART_RATE,1.0,2025-08-10T02:46:57.000Z,59;64;55;59;57;62;54;61;59;53
HEART_RATE,1.0,2025-08-10T02:47:07.000Z,57;60;55;52;55;57;56;57;62;55
HEART_RATE,1.0,2025-08-10T02:47:17.000Z,57;59;62;63;59;60;53;58;47;51
HEART_RATE,1.0,2025-08-10T02:47:27.000Z,55;64;62;56;57;57;58;61;61;57
HEART_RATE,1.0,2025-08-10T02:47:37.000Z,60;59;57;61;57;52;58;62;58;58
HEART_RATE,1.0,2025-08-10T02:47:47.000Z,55;54;58;59;58;58;59;61;54;61
HEART_RATE,1.0,2025-08-10T02:47:57.000Z,48;59;60;56;57;60;56;57;58;60
HEART_RATE,1.0,2025-08-10T02:48:07.000Z,61;60;63;58;61;59;54;59;58;60
HEART_RATE,1.0,2025-08-10T02:48:17.000Z,56;63;51;57;55;58;59;59;54;49
HEART_RATE,1.0,2025-08-10T02:48:27.000Z,60;60;60;55;57;54;57;52;54;57
HEART_RATE,1.0,2025-08-10T02:48:37.000Z,61;61;57;58;54;58;57;57;55;62
HEART_RATE,1.0,2025-08-10T02:48:47.000Z,55;52;60;65;55;55;53;56;57;57
HEART_RATE,1.0,2025-08-10T02:48:57.000Z,52;60;55;58;57;58;60;57;66;58
HEART_RATE,1.0,2025-08-10T02:49:07.000Z,58;56;62;56;58;65;56;63;54;55
HEART_RATE,1.0,2025-08-10T02:49:17.000Z,52;58;62;58;55;62;61;58;56;58
HEART_RATE,1.0,2025-08-10T02:49:27.000Z,63;61;54;60;53;58;57;53;55;54
HEART_RATE,1.0,2025-08-10T02:49:37.000Z,53;59;62;61;56;58;56;59;54;53
HEART_RATE,1.0,2025-08-10T02:49:47.000Z,56;60;62;56;57;61;55;61;53;58
HEART_RATE,1.0,2025-08-10T02:49:57.000Z,53;57;60;59;60;54;54;54;55;57
HEART_RATE,1.0,2025-08-10T02:50:07.000Z,55;54;57;59;56;59;56;56;61;60
HEART_RATE,1.0,2025-08-10T02:50:17.000Z,58;57;61;50;56;56;54;57;56;59
HEART_RATE,1.0,2025-08-10T02:50:27.000Z,52;57;61;55;53;64;58;57;64;53
HEART_RATE,1.0,2025-08-10T02:50:37.000Z,60;58;55;58;60;57;61;53;55;55
HEART_RATE,1.0,2025-08-10T02:50:47.000Z,60;58;54;55;59;57;61;61;57;56
HEART_RATE,1.0,2025-08-10T02:50:57.000Z,57;61;59;60;58;62;53;57;56;55
HEART_RATE,1.0,2025-08-10T02:51:07.000Z,59;59;58;57;59;56;59;57;59;59
HEART_RATE,1.0,2025-08-10T02:51:17.000Z,63;65;54;59;55;53;62;56;54;62
HEART_RATE,1.0,2025-08-10T02:51:27.000Z,60;55;60;67;55;58;56;57;56;53
HEART_RATE,1.0,2025-08-10T02:51:37.000Z,56;63;53;57;58;55;62;51;51;62
HEART_RATE,1.0,2025-08-10T02:51:47.000Z,62;61;62;53;61;54;59;60;63;61
HEART_RATE,1.0,2025-08-10T02:51:57.000Z,66;61;56;53;61;58;53;52;56;52
HEART_RATE,1.0,2025-08-10T02:52:07.000Z,61;59;59;55;63;57;63;58;62;59
HEART_RATE,1.0,2025-08-10T02:52:17.000Z,60;52;53;64;52;61;58;60;52;48
HEART_RATE,1.0,2025-08-10T02:52:27.000Z,56;57;56;66;58;56;57;57;50;57
HEART_RATE,1.0,2025-08-10T02:52:37.000Z,61;57;53;59;57;61;52;53;57;58
HEART_RATE,1.0,2025-08-10T02:52:47.000Z,56;62;57;60;57;48;57;56;57;62
HEART_RATE,1.0,2025-08-10T02:52:57.000Z,56;54;49;52;56;55;59;63;58;54
HEART_RATE,1.0,2025-08-10T02:53:07.000Z,60;63;51;57;57;53;59;57;60;54
HEART_RATE,1.0,2025-08-10T02:53:17.000Z,53;58;61;56;57;64;57;53;58;65
HEART_RATE,1.0,2025-08-10T02:53:27.000Z,59;54;51;52;54;54;57;60;50;60
HEART_RATE,1.0,2025-08-10T02:53:37.000Z,61;60;59;68;59;57;60;58;56;64
HEART_RATE,1.0,2025-08-10T02:53:47.000Z,54;56;49;55;54;59;61;60;58;56
HEART_RATE,1.0,2025-08-10T02:53:57.000Z,54;61;58;64;62;60;61;59;59;52
HEART_RATE,1.0,2025-08-10T02:54:07.000Z,55;58;57;56;56;59;60;58;58;58
HEART_RATE,1.0,2025-08-10T02:54:17.000Z,52;61;60;56;56;56;63;60;59;61
HEART_RATE,1.0,2025-08-10T02:54:27.000Z,55;57;56;59;60;56;60;55;54;63
HEART_RATE,1.0,2025-08-10T02:54:37.000Z,53;56;58;58;59;57;59;58;48;53
HEART_RATE,1.0,2025-08-10T02:54:47.000Z,65;65;55;56;59;61;63;56;53;56
HEART_RATE,1.0,2025-08-10T02:54:57.000Z,56;61;57;62;55;60;60;61;62;57
HEART_RATE,1.0,2025-08-10T02:55:07.000Z,54;60;56;54;56;57;60;59;62;57
HEART_RATE,1.0,2025-08-10T02:55:17.000Z,56;62;57;59;56;58;56;60;60;58
HEART_RATE,1.0,2025-08-10T02:55:27.000Z,56;61;59;57;53;53;60;53;57;57
HEART_RATE,1.0,2025-08-10T02:55:37.000Z,50;57;62;56;61;57;63;53;63;58
HEART_RATE,1.0,2025-08-10T02:55:47.000Z,55;61;56;57;57;57;61;54;60;58
HEART_RATE,1.0,2025-08-10T02:55:57.000Z,57;55;55;59;62;58;59;54;58;54
HEART_RATE,1.0,2025-08-10T02:56:07.000Z,67;54;57;54;55;57;57;54;60;55
HEART_RATE,1.0,2025-08-10T02:56:17.000Z,52;57;59;63;56;63;54;62;53;57
HEART_RATE,1.0,2025-08-10T02:56:27.000Z,52;57;59;66;61;57;58;61;54;56
HEART_RATE,1.0,2025-08-10T02:56:37.000Z,58;55;51;62;61;60;57;55;59;58
HEART_RATE,1.0,2025-08-10T02:56:47.000Z,60;55;60;55;60;57;61;56;59;56
HEART_RATE,1.0,2025-08-10T02:56:57.000Z,58;56;55;55;65;64;58;62;60;62
HEART_RATE,1.0,2025-08-10T02:57:07.000Z,57;56;56;51;59;55;59;62;53;63
HEART_RATE,1.0,2025-08-10T02:57:17.000Z,58;62;58;61;60;56;58;57;55;50
HEART_RATE,1.0,2025-08-10T02:57:27.000Z,60;59;62;60;58;54;58;59;61;60
HEART_RATE,1.0,2025-08-10T02:57:37.000Z,56;60;56;57;57;62;61;58;55;54
HEART_RATE,1.0,2025-08-10T02:57:47.000Z,57;53;58;56;61;56;58;63;58;56
HEART_RATE,1.0,2025-08-10T02:57:57.000Z,56;56;53;55;59;61;54;61;58;54
HEART_RATE,1.0,2025-08-10T02:58:07.000Z,60;57;56;57;58;55;56;61;63;55
HEART_RATE,1.0,2025-08-10T02:58:17.000Z,63;56;57;57;57;59;57;58;54;56
HEART_RATE,1.0,2025-08-10T02:58:27.000Z,53;61;60;58;58;53;54;59;55;59
HEART_RATE,1.0,2025-08-10T02:58:37.000Z,64;58;55;59;59;56;55;57;54;56
HEART_RATE,1.0,2025-08-10T02:58:47.000Z,56;57;60;54;52;52;70;55;61;58
HEART_RATE,1.0,2025-08-10T02:58:57.000Z,62;57;59;57;64;54;58;62;57;57
HEART_RATE,1.0,2025-08-10T02:59:07.000Z,60;56;59;58;52;55;55;58;53;59
HEART_RATE,1.0,2025-08-10T02:59:17.000Z,58;59;54;64;58;59;60;57;57;64
HEART_RATE,1.0,2025-08-10T02:59:27.000Z,58;54;56;54;60;58;58;58;58;56
HEART_RATE,1.0,2025-08-10T02:59:37.000Z,56;57;55;59;59;62;53;59;56;59
HEART_RATE,1.0,2025-08-10T02:59:47.000Z,57;58;57;56;60;62;57;55;60;50
HEART_RATE,1.0,2025-08-10T02:59:57.000Z,62;57;53;63;60;59;59;54;60;53
HEART_RATE,1.0,2025-08-10T03:00:07.000Z,51;57;65;55;61;68;53;56;56;55
HEART_RATE,1.0,2025-08-10T03:00:17.000Z,56;54;54;60;63;58;61;60;64;58
HEART_RATE,1.0,2025-08-10T03:00:27.000Z,53;57;55;53;62;57;58;56;59;59
HEART_RATE,1.0,2025-08-10T03:00:37.000Z,61;59;56;57;56;57;58;56;57;65
HEART_RATE,1.0,2025-08-10T03:00:47.000Z,58;56;56;58;57;55;59;58;54;54
HEART_RATE,1.0,2025-08-10T03:00:57.000Z,61;56;59;58;64;53;54;58;61;59
HEART_RATE,1.0,2025-08-10T03:01:07.000Z,58;60;56;57;57;53;55;51;60;56
HEART_RATE,1.0,2025-08-10T03:01:17.000Z,61;54;60;57;60;57;61;56;61;55
HEART_RATE,1.0,2025-08-10T03:01:27.000Z,64;60;56;59;52;61;59;54;56;61
HEART_RATE,1.0,2025-08-10T03:01:37.000Z,54;62;59;60;52;63;56;56;55;57
HEART_RATE,1.0,2025-08-10T03:01:47.000Z,56;58;51;56;60;53;64;58;64;58
HEART_RATE,1.0,2025-08-10T03:01:57.000Z,61;63;53;59;55;58;56;55;58;59
HEART_RATE,1.0,2025-08-10T03:02:07.000Z,60;59;55;58;53;55;54;56;55;55
HEART_RATE,1.0,2025-08-10T03:02:17.000Z,60;46;57;62;58;56;54;58;60;62
HEART_RATE,1.0,2025-08-10T03:02:27.000Z,62;57;60;56;56;53;57;59;60;59
HEART_RATE,1.0,2025-08-10T03:02:37.000Z,57;56;52;57;55;56;50;61;53;58
HEART_RATE,1.0,2025-08-10T03:02:47.000Z,59;55;59;62;59;55;51;59;59;54
HEART_RATE,1.0,2025-08-10T03:02:57.000Z,53;57;64;54;58;57;56;56;58;58
HEART_RATE,1.0,2025-08-10T03:03:07.000Z,62;51;59;56;60;61;60;61;56;59
HEART_RATE,1.0,2025-08-10T03:03:17.000Z,60;59;56;60;51;62;69;58;55;61
HEART_RATE,1.0,2025-08-10T03:03:27.000Z,61;56;57;57;62;61;60;56;57;60
HEART_RATE,1.0,2025-08-10T03:03:37.000Z,62;55;54;65;58;57;61;54;60;57
HEART_RATE,1.0,2025-08-10T03:03:47.000Z,61;56;64;57;59;54;59;55;58;56
HEART_RATE,1.0,2025-08-10T03:03:57.000Z,61;55;58;61;64;56;54;60;60;52
HEART_RATE,1.0,2025-08-10T03:04:07.000Z,60;61;51;62;58;57;53;53;51;60
HEART_RATE,1.0,2025-08-10T03:04:17.000Z,61;53;58;61;56;59;56;60;60;56
HEART_RATE,1.0,2025-08-10T03:04:27.000Z,52;59;59;57;58;62;57;56;51;58
HEART_RATE,1.0,2025-08-10T03:04:37.000Z,65;61;53;58;59;59;60;54;51;55
HEART_RATE,1.0,2025-08-10T03:04:47.000Z,55;51;56;54;62;50;66;60;58;49
HEART_RATE,1.0,2025-08-10T03:04:57.000Z,57;55;57;58;60;60;59;58;58;58
HEART_RATE,1.0,2025-08-10T03:05:07.000Z,58;59;66;59;59;59;60;57;57;55
HEART_RATE,1.0,2025-08-10T03:05:17.000Z,58;54;61;54;51;53;59;58;53;61
HEART_RATE,1.0,2025-08-10T03:05:27.000Z,54;59;53;52;59;58;56;57;57;57
HEART_RATE,1.0,2025-08-10T03:05:37.000Z,62;56;58;59;57;62;59;54;64;61
HEART_RATE,1.0,2025-08-10T03:05:47.000Z,52;62;58;56;59;56;55;64;60;60
HEART_RATE,1.0,2025-08-10T03:05:57.000Z,59;55;58;52;60;60;58;61;55;61
HEART_RATE,1.0,2025-08-10T03:06:07.000Z,61;55;54;55;59;58;64;55;60;52
HEART_RATE,1.0,2025-08-10T03:06:17.000Z,58;58;55;51;53;62;58;56;59;54
HEART_RATE,1.0,2025-08-10T03:06:27.000Z,55;56;59;58;60;52;54;53;56;61
HEART_RATE,1.0,2025-08-10T03:06:37.000Z,59;57;59;55;62;56;52;57;60;53
HEART_RATE,1.0,2025-08-10T03:06:47.000Z,58;61;64;57;63;59;56;61;60;62
HEART_RATE,1.0,2025-08-10T03:06:57.000Z,54;59;53;56;62;61;54;56;60;58
HEART_RATE,1.0,2025-08-10T03:07:07.000Z,56;60;57;52;56;56;56;44;56;56
HEART_RATE,1.0,2025-08-10T03:07:17.000Z,54;55;60;60;59;63;61;60;57;56
HEART_RATE,1.0,2025-08-10T03:07:27.000Z,57;54;50;56;59;58;64;56;56;59
HEART_RATE,1.0,2025-08-10T03:07:37.000Z,58;64;52;62;55;55;67;56;50;57
HEART_RATE,1.0,2025-08-10T03:07:47.000Z,57;59;63;60;56;52;61;56;53;59
HEART_RATE,1.0,2025-08-10T03:07:57.000Z,56;61;58;59;55;60;53;52;54;58
HEART_RATE,1.0,2025-08-10T03:08:07.000Z,59;63;54;56;59;61;57;60;64;56
HEART_RATE,1.0,2025-08-10T03:08:17.000Z,56;58;58;58;56;62;65;60;61;56
HEART_RATE,1.0,2025-08-10T03:08:27.000Z,59;50;56;60;65;59;61;59;57;58
HEART_RATE,1.0,2025-08-10T03:08:37.000Z,53;53;56;51;55;56;57;61;54;63
HEART_RATE,1.0,2025-08-10T03:08:47.000Z,59;53;55;55;61;62;60;59;61;58
HEART_RATE,1.0,2025-08-10T03:08:57.000Z,59;59;60;58;54;54;60;56;52;56
HEART_RATE,1.0,2025-08-10T03:09:07.000Z,64;57;58;53;64;52;57;52;56;53
HEART_RATE,1.0,2025-08-10T03:09:17.000Z,58;56;59;54;58;60;65;61;52;55
HEART_RATE,1.0,2025-08-10T03:09:27.000Z,60;56;57;57;63;61;51;58;62;62
HEART_RATE,1.0,2025-08-10T03:09:37.000Z,60;55;56;58;60;56;62;62;58;57
HEART_RATE,1.0,2025-08-10T03:09:47.000Z,61;60;56;60;58;60;60;51;50;56
HEART_RATE,1.0,2025-08-10T03:09:57.000Z,61;54;58;53;60;61;58;54;59;60
HEART_RATE,1.0,2025-08-10T03:10:07.000Z,58;56;63;53;59;52;55;59;60;57
HEART_RATE,1.0,2025-08-10T03:10:17.000Z,60;58;61;52;60;60;58;60;61;60
HEART_RATE,1.0,2025-08-10T03:10:27.000Z,54;57;53;55;56;60;60;59;53;63
HEART_RATE,1.0,2025-08-10T03:10:37.000Z,60;56;59;58;60;57;64;53;53;49
HEART_RATE,1.0,2025-08-10T03:10:47.000Z,59;59;48;58;56;55;51;60;61;55
HEART_RATE,1.0,2025-08-10T03:10:57.000Z,54;53;58;60;57;54;60;60;58;57
HEART_RATE,1.0,2025-08-10T03:11:07.000Z,57;62;52;61;60;59;58;60;60;59
HEART_RATE,1.0,2025-08-10T03:11:17.000Z,55;57;61;55;56;58;59;58;56;55
HEART_RATE,1.0,2025-08-10T03:11:27.000Z,60;60;58;58;55;56;57;57;60;63
HEART_RATE,1.0,2025-08-10T03:11:37.000Z,56;61;60;52;62;56;62;59;52;58
HEART_RATE,1.0,2025-08-10T03:11:47.000Z,59;54;65;58;61;56;55;58;62;57
HEART_RATE,1.0,2025-08-10T03:11:57.000Z,54;55;53;51;59;63;63;63;57;57
HEART_RATE,1.0,2025-08-10T03:12:07.000Z,58;54;57;55;57;52;59;61;64;59
HEART_RATE,1.0,2025-08-10T03:12:17.000Z,62;58;60;55;55;51;59;54;62;64
HEART_RATE,1.0,2025-08-10T03:12:27.000Z,55;60;58;55;61;60;54;56;58;56
HEART_RATE,1.0,2025-08-10T03:12:37.000Z,54;52;57;56;61;56;55;55;55;58
HEART_RATE,1.0,2025-08-10T03:12:47.000Z,60;55;56;58;60;54;60;54;59;55
HEART_RATE,1.0,2025-08-10T03:12:57.000Z,59;58;59;57;63;55;57;58;51;56
HEART_RATE,1.0,2025-08-10T03:13:07.000Z,59;58;57;54;61;55;61;59;61;53
HEART_RATE,1.0,2025-08-10T03:13:17.000Z,57;55;59;55;55;47;57;63;64;54
HEART_RATE,1.0,2025-08-10T03:13:27.000Z,66;57;58;63;57;57;52;59;60;57
HEART_RATE,1.0,2025-08-10T03:13:37.000Z,59;59;55;61;62;61;65;59;62;61
HEART_RATE,1.0,2025-08-10T03:13:47.000Z,57;59;58;52;57;64;57;58;57;61
HEART_RATE,1.0,2025-08-10T03:13:57.000Z,56;56;56;60;60;57;57;52;49;57
HEART_RATE,1.0,2025-08-10T03:14:07.000Z,57;57;55;59;55;59;58;64;53;61
HEART_RATE,1.0,2025-08-10T03:14:17.000Z,53;60;50;58;55;56;61;57;59;55
HEART_RATE,1.0,2025-08-10T03:14:27.000Z,58;56;56;59;54;60;55;55;67;59
HEART_RATE,1.0,2025-08-10T03:14:37.000Z,59;60;63;58;61;59;58;53;60;59
HEART_RATE,1.0,2025-08-10T03:14:47.000Z,51;56;58;62;61;57;56;58;62;58
HEART_RATE,1.0,2025-08-10T03:14:57.000Z,56;55;58;57;59;59;60;61;57;61
HEART_RATE,1.0,2025-08-10T03:15:07.000Z,57;52;56;59;58;59;60;60;59;58
HEART_RATE,1.0,2025-08-10T03:15:17.000Z,57;59;58;54;60;59;57;59;56;61
HEART_RATE,1.0,2025-08-10T03:15:27.000Z,58;60;58;59;50;55;61;60;58;55
